Single Thread,Threshold: 10,85185402000,81657485400,81491946700,83943699300,88664950200,83163120800,81607548600,81720252400,81558121100,81470296100,81565739900,83113921700,82333294100,83445250900,83225382300
Single Thread,Threshold: 500,68337570800,68532550200,68540543800,68427723700,68365163800,68561226100,68359413800,68425480900,68611795600,68721033000,68345634400,68299284400,68229878300,68410058600,68457960500
Single Thread,Threshold: 2000,74714634900,74952958700,75194101500,74658273400,74800039900,74976364200,74780502600,74908028000,74855794500,74834468400,74854142900,74927019400,74878592500,74712861300,74767135200
Single Thread,Threshold: 5000,82040200400,81440001200,79247121300,79519498700,79410048600,79219860700,79135685400,79050387500,79257853900,79292976800,79296444900,79134363900,78849980000,79115492100,79206903500
Single Thread,Threshold: 10000,79718694400,80035581200,79872872200,79599059300,79903415600,80102509600,79871317500,80038457700,79923175400,79874835600,80102614100,79696320900,79858491800,80496384800,79945014000
