32,61664946443,62196608177,3268268792,1,18.87,19.03
64,61664946443,62196608177,1988558132,1,31.01,31.28
96,61664946443,62196608177,2079098844,1,29.66,29.92
128,61664946443,62196608177,2103142509,1,29.32,29.57
