Multi Thread,Threshold: 10,2298530455,2167153561,2123253035,2117013929,2157303914,2129981137,2121979425,2106450931,2131084234,2136811950,2156052834,2122596539,2114920491,2146720110,2139609975
Multi Thread,Threshold: 100,2255206928,2249829810,2225313504,2226620717,2264816172,2240326706,2239151191,2225719979,2286042801,2264564515,2216019687,2225420613,2276113192,2290688070,2257592708
Multi Thread,Threshold: 500,2058274100,2240461682,2321085303,2056473747,2040830014,1961616039,1987066499,1956426767,1983233973,1989906345,2017253482,1965704446,2030473967,2032297684,1984087989
Multi Thread,Threshold: 1000,2478902625,2509621050,2574063812,2551987220,2601001242,2586429434,2600644137,2592259921,2600537157,2601852161,2602361838,2603809210,2611332127,2610205250,2530356685
Multi Thread,Threshold: 2000,4206294934,4211066050,4200749620,4246853726,4247707515,4275954082,4233621587,4371941680,4233446512,4256592769,4249219972,4247459289,4258412913,4246998940,4323660298
