Single Thread,Threshold: 10,98226485000,97622296400,97950913199,98427659100,98130497901,98014804401,100412091100,98045318700,97678547300,98074608100,97689981600,97582687500,98036230300,98186861900,97796011000
Single Thread,Threshold: 500,98294468900,97898610900,98644904500,98346750900,98244808100,98844068400,98657277600,98312609200,98517593400,98936778200,98104925700,98726418000,98424119300,98687773701,98417845801
Single Thread,Threshold: 2000,97671529900,98599411100,98245265500,97964776600,98010504700,97807714400,97938385100,101573742500,97929564100,97788717200,97978800100,98132397100,97746626500,98051250600,98257823300
Single Thread,Threshold: 5000,98110886100,98168220400,97976644900,98958269100,98551387500,98199545800,97965618200,98047770900,98241797500,98473661600,98462986000,98031174600,98521365100,98102407400,98078534700
Single Thread,Threshold: 10000,98264295800,98023101900,99246264000,98307630300,97967660100,98716031800,101110499200,97946932700,97947095900,97950566600,97683349600,98982195700,97795770300,97452069000,97890250100
