Multi Thread,Threshold: 10,29219219500,28605963500,29175685900,29523175400,29573639500,28952067700,31590613800,30165118600,30110410900,28933614200,31560043400,29616362700,30971678600,29197040300,32431899600
Multi Thread,Threshold: 500,28653135200,29711446101,29641720200,29904534800,29448045500,30096680300,29747731200,29861240500,31091686100,30006875900,30515593100,31336659600,30019125300,30216813700,31284664800
Multi Thread,Threshold: 2000,32682154300,28456275400,33441081200,33624866500,29730927300,33244609100,33858134500,33358724700,33454158500,33020285300,33151227900,33508527600,33962114500,35562028700,35250394600
Multi Thread,Threshold: 5000,28079416800,29142639200,29027487900,28931869800,28894766300,29255834400,28955271400,29205284700,29148004200,29371214700,29071237400,29388966700,29170533600,29214480400,30344958100
Multi Thread,Threshold: 10000,35119671600,35040413300,35378670100,35540732900,35732070800,35706803000,36131533800,36413094100,36178750200,36166192100,36319759000,36357537100,36109881100,36217610900,36826446100
